given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
georgia,rau,12.0,wolff crescent,mt derriwong,greendale,3805,qld,19451104.0,7297422,georgia,rau,12.0,wolff crscent,,greenale,3806,qld,19451104.0,7297422,1
bayden,lonie,37.0,callister crescent,mcdougall hill,burwood,2320,nsw,19880619.0,6874557,bayden,lonei,37.0,callister crescent,mcdougall hill,burowod,2320,nsw,19880619.0,6874557,1
olivia,noack,2.0,endeavour street,burrendong est,armidale,2146,vic,19661109.0,5291032,olivia,trigwell,13.0,waldock street,wilpena,newlambto nheights,3194,vic,19571126.0,9991752,0
jack,green,,macalpine close,,aspley,6014,wa,19350317.0,4402882,jack,gren,,macalpine close,emu downs,aspley,6014,wa,19350317.0,4402882,1
,motbey,43.0,badimara street,rowethorpe,rosebud,3345,nsw,19500328.0,3314402,,hyland,86.0,flanagan street,dodonae a wing,boyup brook,2032,qld,19840708.0,5354642,0
jacob,white,43.0,blackman crescent,torrington,gosford east,6164,nsw,19320606.0,9898855,jacob,careless,33.0,,bolaro,eden,6059,wa,19770706.0,7248157,0
benjamin,boccuzzo,1.0,ashley drive,oyster farm,buckleboo,3165,sa,19730308.0,5401507,benjamin,doal,3.0,leahy close,killarney,rowville,2430,vic,19371003.0,6069398,0
,berry,276.0,victoria street,coorabil,bayswater,3166,nsw,19250620.0,3866668,,rundle,3.0,hicks syreet,blackbutwood,oragne,3078,nsw,19380125.0,4860814,0
nathan,white,113.0,chewings street,ballawinna stud,oak park,4118,nsw,19981116.0,2568695,nathan,,1582.0,collings street,dalmoora,scarbo rough,2350,nsw,19591112.0,1760594,0
kobe,brock,4.0,folingsby street,,coonamble,4575,qld,19941016.0,6183698,kobe,dixon,146.0,longman street,fernlea,rosebud,3315,nsw,19960927.0,7060978,0
tyler,berryman,223.0,broad place,villa 3,clayton,6355,vic,19550922.0,2531288,tyler,doan,189.0,staaten crescent,,kingsford,6059,qld,19822028.0,6683175,0
noah,berry,8.0,alice jackson crescent,rosehill,hawthorn,5251,sa,19240908.0,1446426,noah,staude,25.0,mac george place,locnl8200,stratford,6011,wa,19760505.0,9182953,0
,clarke,6.0,barangaroo street,apt 8g,blacktown,2615,nsw,19240224.0,6718271,,kukla,3.0,dines place,bayford cottage,blue haven,2526,vic,19240628.0,5073770,0
,weller,39.0,,heathfield qld,keilor east,4304,nsw,19640411.0,3408564,,willmot,19.0,fairweather circuit,meebery,cabramatta,3285,vic,19450224.0,5540735,0
sophie,joaquim,35.0,warring place,lvel 2180,lindfield,3151,qld,19320118.0,4865826,sophie,white,251.0,handcock crescent,,wetherilb park,5114,vic,19480529.0,7242421,0
,,1.0,william street,woodsong,nickol,6149,qld,19000430.0,6432290,,kukla,3.0,dines place,bayford cottage,blue haven,2526,vic,19240628.0,5073770,0
jessica,bradshaw,,wheadon street,yarrabin,minyip,2290,nsw,19080415.0,5572327,jessica,dixon,161.0,fred johns crescent,,eaglehawk,3556,qld,19281113.0,6245244,0
,reid,46.0,dooring street,windalea,dandenong north,3581,nsw,19130312.0,1322845,,homann,45.0,sommers street,professionak centre,vaucluse,4873,vic,19130214.0,7096543,0
benjamin,mcclelland,16.0,brodribb street,villa 18,noble park,6714,vic,19470605.0,5728937,benjamin,boccukzzo,1.0,ashley drive,oyster farm,buckleboo,3165,sa,19730308.0,5401507,0
,czarnik,10.0,bunbury street,glenavon,ulmarra,4225,qld,19601222.0,3960160,,clarke,,edkins street,conmurra,balcatta,2162,nsw,19360520.0,2120525,0
xavier,pulford,53.0,nicolle place,nyarrin cottage,findon,6726,wa,19780903.0,6072382,jakc,couzens,33.0,macgregorsutreet,carrama ridge,hastings,4560,vic,19481027.0,8436523,0
ethan,goode,262.0,minnett close,,prospect,3550,nsw,19830302.0,9757237,ethan,lomman,404.0,edwell plnace,,ivanhoe,3792,nsw,19740120.0,8595511,0
harvey,webb,7.0,lindsay street,dovers flat,brighton,3139,nsw,19091228.0,6664660,harvey,webb,185.0,lindsay street,dovens flat,brighton,3139,nsw,19091228.0,6664660,1
,oreilly,,paul coe crescent,wylarah,tuart hill,3219,vic,19500925.0,4201497,,webv,,degraves crescent,marriott downs,maryborough,6151,nsw,19130715.0,5325666,0
jack,redmond,6.0,beaver place,john flynn medical centre,surry hills,4165,qld,19321116.0,4060196,jack,dimonte,104.0,mckeahniestreet,carinyah station,woy woy,2142,nsw,,4854960,0
samuel,lvarga,64.0,postle circuit,abbey green,rokeby,2199,vic,19641231.0,4801979,samuel,lvarga,64.0,postle circuit,abbey g reen,rokeby,2199,vic,19641231.0,4801979,1
emiily,rau,8.0,kennedy street,hobbit hole,pappinbarra,3141,tas,19530208.0,6681232,emiily,stearnes,26.0,hugh mckay ctescent,honey patch,ettalpng,2259,sa,19040826.0,7188856,0
india,block,26.0,skardon street,,dianella,2173,qld,19950131.0,9859519,india,meddings-blaskett,166.0,james smith circuit,glenview,hug hes,2540,nsw,19730602.0,7857279,0
ruby,ackermans,,luehmann street,mt pleasant,tongala,2640,nsw,19090322.0,9034954,ruby,wraiht,20.0,luehmann street,mt pleo sant,tongala,2640,nsw,19090322.0,9034954,1
jake,campbell,67.0,larcombe crescent,oaklands village,greensborough,4570,wa,19240304.0,4245106,jake,vigneswaran,24.0,franklin street,westside,geelong west,4114,nsw,19700129.0,2559983,0
jarod,morrison,13.0,broadsmith street,spylaw farm,caulfield,3614,wa,19201230.0,3314025,jarod,morrison,13.0,broadsmit h street,spylaw farm,caulfield,3164,wa,19201230.0,3314025,1
lachlan,meeking,20.0,whitford place,westella,kyabram,2148,vic,19580816.0,8359944,lachlan,gilcrist,26.0,maribyrno ng avenue,kuliu,leicjhardt,4578,nsw,19570926.0,7115051,0
mhary,siemon,13.0,latchford street,mountview,broadmeadows,6170,vic,19020804.0,9452510,mhary,rnudle,12.0,bradfield street,,woodlands,3280,vic,19960812.0,5560844,0
indiana,goode,4.0,galibal street,antanoff' south,east maitland,3183,vic,19420313.0,5648189,indiana,hyland,19.0,aronson crescent,evergreen,cooranbong,4741,qld,19101219.0,8061638,0
joshua,quinzi,15.0,bagster place,arabian stud kelkette park,miami,4670,vic,19330808.0,4918400,joshua,mortlock,62.0,yates gatden,bulala,camperdown,2148,nsw,19180804.0,4756935,0
hannah,jolly,89.0,,palm lake resort,joondalup,3550,nsw,19020625.0,2585701,hannah,reid,21.0,bisdee street,tall pibes,malvern,2478,qld,19840208.0,1762901,0
william,margush,14.0,bindaga street,unt 2,yackandandah,3150,nsw,19780603.0,3588509,william,white,331.0,stanburo close,,hawthorn,5092,wa,19120603.0,6104386,0
zachary,jevons,79.0,pankhurst crescent,old farm,oyster bay,4123,nsw,19010908.0,9596699,zachary,jevons,79.0,pankhurst crescent,old a frm,oyster bay,4123,nsw,19020103.0,9596699,1
maya,coffey,11.0,tucana street,bombowlee,dianella,2795,nsw,19880218.0,2732680,maya,,11.0,tucana steeet,bombowlee,dianella,2795,nsw,19880218.0,2732680,1
jade,stanley,4.0,baracchi crescent,mlc centre,cranbourne,6111,nsw,19480216.0,3818853,jade,browne,407.0,sabine close,brentwoidvlge,leichhardt,4708,vic,19810923.0,8107465,0
joshua,fogliano,522.0,hawdon street,francis chambers,bonville,6167,qld,19290927.0,3505678,joshua,,203.0,inlander crescent,,bacchus marsh,5353,nsw,19390804.0,5849743,0
sebastian,doody,10.0,mcintyre street,,molong,2061,qld,19881126.0,4712894,sebastian,doodhy,10.0,mcintyre street,,molong,2061,qld,19881126.0,4712894,1
emiily,nguyen,10.0,noble close,hillbyrne,naradhan,6151,nsw,19550413.0,5771309,emiily,frebeorn,8.0,may maxwell crescent,melinda lodge,kilsyth,7325,wa,19250411.0,6206529,0
daniel,nykamp,10.0,jingara cottage,baanenuc,warburton,3806,nsw,19611221.0,3482588,daniel,nykamop,10.0,jingara cottage,baanenuc,warburton,3806,nsw,19611221.0,3482588,1
,colquhoun,11.0,strong place,ocean star villas,modbury,2213,qld,19621022.0,3058669,,tiller,12.0,colebatchplace,brentwood vlge,jesmond,3163,vic,19280518.0,3425576,0
caitlin,cheel,,herron crescent,glen rock,bligh park,3735,nsw,19640519.0,3957302,caitlin,cheel,,herron cnescent,glenview,bligh park,3735,nsw,19661116.0,3957302,1
megan,jessup,5.0,wyatt street,beachfront caravan park,ringwood,3225,nsw,19010928.0,9738709,megan,jessup,5.0,wyatt steet,beachfront c aravan park,ringwood,3225,nsw,19010928.0,9738709,1
luke,seng,30.0,glossop crescent,craigston,megan,4812,vic,19980906.0,7108946,luke,karlsen,29.0,mckenzie street,,woodlands,2224,vic,19060425.0,3838005,0
thomas,campbell,12.0,fawkner street,the mews royal hotel bldg,ormond,4104,nsw,19631111.0,6974163,thomas,orchard,,maribyrnong avenue,thebroadwlk arcade,huntfield heights,6210,vic,19841206.0,1818117,0
jai,riddell,8.0,jane price crescent,industrial estate,mount helen,2830,nsw,19720618.0,9147307,jai,riddell,142.0,jane price crescent,industrial estate,hoppers crossing,2800,nsw,19720618.0,9147307,1
,nabialek,,warby place,,margaret river,2224,sa,19191126.0,2473424,,charman,753.0,embling tsreet,ameila,sheidow park,6168,nsw,19330313.0,1161308,0
,oreskovic,16.0,marrakai street,gooroomon park,ballarat,2035,wa,19710815.0,4253689,,dunnicliff,79.0,banfield street,milton,,2116,vic,19130108.0,6220830,0
rachel,ryan,98.0,knox street,ashdown,wangaratta,4105,sa,19491218.0,5164957,rachel,donaldson,9.0,lee-steere crescent,lake kenn eyd street,sunshine,3175,nsw,19581218.0,2248813,0
isabella,mcfadden,133.0,bennelong crescent,cranbrook,port fairy,2833,qld,19440706.0,4644493,cooper,humphreys,1.0,burnett street,villq 3,st albans,4413,nsw,19300226.0,7614633,0
emiily,campbell,12.0,mokoan place,rosetta village,balwyn north,3551,vic,19580917.0,3440031,emiily,cosmetto,,antill street,trewilga,croydon north,2641,nsw,,5249754,0
nicholas,procter,1.0,cavanaugh street,sherwood,leeville,2089,nsw,19031219.0,2662272,nicholas,jehvey,59.0,bogan place,hoepview,bundaberg,2404,nsw,19921231.0,4030459,0
harrison,whaipe,19.0,westall place,ainslie house,baranduda,3220,qld,19170531.0,7892154,harrison,burford,30.0,de salis street,gwanldan,molong,4105,vic,19511229.0,5011476,0
,haak,54.0,parr place,ulah,burpengary,6010,wa,19170712.0,3239785,,braithwaite,136.0,hain place,john flynn medical centre,bellevue hill,2234,qld,19730806.0,8732209,0
taliah,buitendyk,19.0,emily bulcock crescent,palmwood court,flinders park,5109,sa,19950831.0,1039913,taliah,buitendyk,19.0,emily bulcock crescent,palmwoo d court,flinders park,5109,sa,19950831.0,3139107,1
ned,green,6.0,higgs place,rawdon,ourimbah,4880,sa,19840321.0,4691573,ned,gren,6.0,higgs place,radwon,ourimbah,4880,sa,19840321.0,4691573,1
amber,burnell,11.0,captain cook crescent,fig trees,kilsyth,2283,qld,19820812.0,3394398,amber,burnell,11.0,captain cook crescent,fig thees,kilsyth,2283,qld,19820812.0,3394398,1
jack,campbell,282.0,osburn drive,white patch,carrara,6030,vic,19881003.0,2172403,jack,ryan,22.0,echo place,folsocit,loganohlme,2749,wa,19400114.0,1449566,0
,camp,58.0,dowling street,executive arcade,farrer,2519,qld,19460723.0,5604647,,cocharne,7.0,monaro crescent,ballafkona,hendra,4128,qld,19361016.0,5263623,0
,campbell,4.0,dunbar street,delicate nobby street,cloverdale,2528,vic,19480406.0,8607518,,negri,159.0,hageltho rn street,port rush parade,port macquarie,4702,qld,19260319.0,4740975,0
jack,salt,71.0,blaxland crescent,,atherton,5075,nsw,19550406.0,1176207,jack,ziersch,9.0,melba street,belvedgere,nes farm,5501,wa,19741024.0,8799452,0
,ryan,20.0,ashburton circuit,wilderness,cressy,2580,vic,19890211.0,3864187,,zimmermann,71.0,cannonvale whitsunday shopping centre,johnston street,college park,5010,ws,19131126.0,2103370,0
,millar,6.0,lhotsky street,nunkeri,brighton,5032,nsw,,7148945,,haak,54.0,parrp lace,ulah,burpengary,6010,wa,19170712.0,3239785,0
jordan,rosa,99.0,dobson street,ben nevis estate,berwick,2145,qld,19180519.0,4793062,jordan,gripton,8.0,kinkead street,navan park,somerse,2070,qld,19701212.0,3869041,0
finn,ryan,5.0,spowers circuit,champsaur,coombabah,2536,vic,19500807.0,3429777,finn,eckersley-maslin,2.0,ebden sgreet,kondalilla,harden,6564,nsw,19360522.0,9218750,0
ruby,bellchambers,298.0,winnecke street,siesta caravn park,mosman,2330,tas,19140325.0,2384529,ruby,bellchambers,298.0,winnecke street,siesta caravn park,mosman,2330,tas,,2384529,1
,painter,60.0,cockle street,tantallon,casula,3064,nsw,19181001.0,4954628,,quast,22.0,fincham crescent,zimms corner,penirth,2228,vic,19720423.0,2959997,0
lachlan,balasubramaniam,26.0,mackinolty street,balmoral garden,scarborough,2388,nsw,19731007.0,1798069,lachlan,shephaerd,1.0,grainger circuit,willandra,adaminaby,7250,nsw,19080122.0,3139543,0
nicholas,bruinewoud,335.0,shakespeare crescent,marandyvale,kareela,2577,nsw,19621123.0,1642628,nicholas,bruinewoud,335.0,shakespeare rescent,marandyvale,kareela,2577,nsw,19621123.0,5768862,1
amber,crouch,75.0,crisp street,manning village,kyabram,2648,vic,19010309.0,2336725,amber,crouch,75.0,crisp tsreet,manning village,kyabram,2648,vic,19010309.0,2336725,1
michael,scarce,92.0,perry drive,parklands village,long jetty,2620,act,19930925.0,6703972,michael,ngulyen,6.0,lukin palace,sunnyspo tfarm,beaumont,2231,nsw,19130316.0,6962550,0
kyle,miles,10.0,michell street,tallinga park,hinchinbrook,2575,tas,19160202.0,6888097,kyle,block,45.0,erldunda circuit,mt warrigalretrmnt vlge,greenacre,2614,nsw,19740424.0,4380571,0
,grierson,326.0,,sect 106,mcmahons point,6326,tas,19181212.0,4107638,,satl,71.0,blaxlan d crescent,,atherton,5075,nsw,19550406.0,1176207,0
michael,leslie,2.0,kirwan circuit,blenmore,bangor,3150,qld,19350423.0,7283233,michael,maclennan,6.0,richmond street,lake downs super f ine merino stud,emu plamins,5279,qld,19390409.0,1643013,0
madison,arganese,1.0,bracker place,padicam,glengarry,2154,nsw,19530610.0,4752945,madison,parr,1.0,brackeriplace,pad icam,hectorville,2154,nsw,19530610.0,4752945,1
brooke,egan,93.0,mcinnes street,,wanniassa,4215,vic,19880417.0,8165238,brooke,ryan,9.0,weekes close,,greenacre,3040,nsw,19100427.0,7392488,0
madison,plane,18.0,bardolph street,rosehill,sunnybank,2541,nsw,19971022.0,9432416,madison,plane,18.0,bardolph street,rosehilk,sunnybank,2541,nsw,19971022.0,9432416,1
madison,blake,17.0,owen crescent,pontresina,burraneer,4701,vic,19470410.0,6459959,madison,morrison,38.0,peacock place,melim a,campbelltown,3021,wa,19481214.0,1967265,0
samuel,matthews,5.0,bindaga street,the spur,seventeen mile rocks,5038,nsw,19580607.0,3679562,samuel,eglinton,17.0,tanumbirini street,birks harbour,raymond terrace,2176,vic,19690927.0,2802987,0
james,hayball,30.0,hemmings crescent,,tiaro,2117,qld,19720110.0,6438283,james,bissett,115.0,ellerstonx avenue,pepin,hawthorn,3268,sa,19400613.0,5935841,0
riley,clarke,12.0,edwell place,bonnie,eatons hill,3218,nsw,19570717.0,3007913,riley,moubarak,,hagen place,noolabi,auubrn,6007,vic,19400916.0,5023399,0
nathan,dudley,2.0,chevalier street,,wantirna,3150,vic,19740724.0,6423373,nathan,rees,5.0,lucy gullett circuit,tintmgel,pascoe vale south,4112,wa,19210220.0,6141854,0
joel,bishop,10.0,french street,cedarview,orange,3223,nt,,1324854,joel,bowran,16.0,port arthur street,laure,bundaberg,3927,aw,19360117.0,3484624,0
lucas,portlock,2.0,mccaw place,greenwood,ascot vale,2680,nsw,19960325.0,7237519,lucas,portlock,2.0,mccaw place,greenwood,ascot vle,2680,nsw,19960325.0,7237519,1
brooke,burford,85.0,smiths road,moolooboola,kinglake west,4560,nsw,,8804970,brooke,ryan,9.0,weekes close,,greenacre,3040,nsw,19100427.0,7392488,0
emiily,nguyen,215.0,lelta place,yanalah,nowra,4179,qld,19091124.0,2809085,emiily,rankine,32.0,blackham street,sapric,campbelltown,5068,vic,19060404.0,3688640,0
matthew,clarke,95.0,crombie place,dandarra,oak flats,3170,nsw,,8347782,matthew,frew,23.0,bindels treet,ascot park,bunbury,2234,qld,19330523.0,2214288,0
amber,durnin,41.0,hindmarsh drive,walmount,knoxfield,3634,vic,19251010.0,8760281,amber,durnin,41.0,hindmarsh drive,walmoutn,knoxfield,3643,vic,19521010.0,8760281,1
lucy,fitzpatrick,264.0,ainsworth street,the sarina centre,camden,3500,qld,19210222.0,6619346,lucy,alddrson,4.0,temperley street,camelot est,rosslea,2159,nsw,19380411.0,1125271,0
louise,campbell,42.0,melrose drive,fairholme,king river,2066,qld,19931202.0,3214176,louise,campbell,42.0,melrose drive,fairnolme,king river,2066,qld,19931202.0,3214176,1
chelsie,goldsworthy,21.0,woronora street,alanvale,south wentworthville,4216,nsw,19500313.0,5547857,chelsie,goldsworthy,21.0,woronora street,alanvale,south wentworthville,5290,nsw,19500133.0,5547857,1
louise,butt,20.0,chirnside circuit,robina,mclaren vale,7004,vic,19250204.0,4646918,louise,butt,20.0,chirnside circuit,robiny,mclaren vale,7004,vic,19250204.0,4646918,1
talia,white,,fergusson crescent,budd ridge,brucknell,3810,nt,19980331.0,4476072,talia,berrey,24.0,nemarangcrescent,,nollamara,3707,vic,19690713.0,1239638,0
,priest,41.0,marsden street,nioka,broken hill,2340,nsw,19060617.0,7169908,,thredgold,32.0,rivers street,oakdale ranch,mooloolaba,4715,vic,19250525.0,2372485,0
,dunnicliff,97.0,banfield street,milton,,2116,vic,19130108.0,6220830,,herbret,2.0,coplan d rive,boolig al,gin gin,3971,nsw,19160928.0,6069675,0
ella,carbone,38.0,owen dixon drive,ponderosa,port augusta,2615,vic,19860209.0,7971615,ella,chudzinski,7.0,carter crescent,,caulfield,7008,qld,19321101.0,4473731,0
jasmine,camens,7.0,plowman place,,tennant creek,2088,vic,19020413.0,9907745,jasmine,mcfadden,46.0,noongalecourt,rosetta village,marshdale,4215,sa,19760927.0,6401287,0
riley,grubb,377.0,abercrombie circuit,lapstone,burwood,6330,vic,19040327.0,2728675,riley,,27.0,kauper street,lesma,eastwood,4070,nsw,19161017.0,6512341,0
lachlan-john,,26.0,officer crescent,tabermory,nambour,2395,nsw,19250213.0,5785896,lachlan,bennell,154.0,southwood retreat,walkers orchard,wheeo,4118,qld,19830601.0,2694324,0
zali,mcgregor,25.0,goulburn street,,richlands,4307,qld,19490225.0,9800116,zali,mcgregor,25.0,goulburn street,,richlands,4307,,19490225.0,9800116,1
jacob,beatton,,maharatta circuit,specialist centre,robertson,2643,nsw,19860630.0,9285118,jacob,byrt,1199.0,binyap lace,,wallsed,3155,wa,19429008.0,7691324,0
lachlan,rees,25.0,darwinia terrace,moline village,ulverstone,3162,vic,19131017.0,1414477,lachlan,clayeen,4.0,atkinsonstreet,parklands village,buninyong,2765,qld,19330705.0,7427334,0
,ryan,20.0,ashburton circuit,wilderness,cressy,2580,vic,19890211.0,3864187,,hag e,62.0,livingston avenue,enderlee,nunawading,3350,nsw,19210108.0,4440855,0
emiily,green,8.0,kurria place,ocean beach caravan park,north rocks,5095,nsw,19810511.0,6240008,emiily,mccarthy,10.0,mcintosh tsreet,kiloran,port fairy,6110,nsw,19330313.0,6901115,0
thomas,quast,6.0,fiveash street,durraween,st clair,4565,vic,19730804.0,9009452,,schmick,15.0,hosking place,,st kilda east,2600,vic,19611218.0,2565922,0
indiana,jeffries,2.0,carrodus street,clarkwood,cremorne,2615,nsw,19790628.0,5993849,indiana,jeffries,24.0,carrodusdstreet,clarkwood,cremorne,2615,msw,19790628.0,5993849,1
joshua,fogliano,522.0,hawdon street,francis chambers,bonville,6167,qld,19290927.0,3505678,joshua,petersen,8.0,wybalen a grove,lyra park,surry hills,3162,vic,,4895026,0
holly,wehr,64.0,gooromon ponds road,ainslie house,gorokan,2234,qld,,9292420,holly,clarke,16.0,ballumbir street,talooby,sale,3166,nsw,19121217.0,8303839,0
david,lowe,67.0,bride place,karinga park,mount hutton,4152,vic,19231020.0,4604084,david,lowe,67.0,bride plface,karinga park,mount hutton,4152,vic,19231020.0,4604084,1
deakin,michelmore,,percival street,west aerodrome,kyogle,2540,vic,19911030.0,6770823,deakin,michelmore,,percivao street,west aerodrome,kyogle,2540,vic,19911030.0,6770823,1
charlotte,saltiel,25.0,discovery street,wanderers rest,long jetty,2135,sa,19291014.0,4955093,charlotte,saltiel,25.0,discovery street,wanderers rest,long jelty,2135,sa,19291014.0,4955093,1
robert,etherington,23.0,caley crescent,locn 217,emerald,2250,vic,19140926.0,3623767,robert,gibb,2.0,springcreek,mckeahnie street,frankston,2450,wa,19440618.0,9181026,0
daniele,campbell,20.0,freehill street,botin,towradgi,7000,vic,19400817.0,6050678,daniele,campbell,20.0,freehillstreet,,towrafgi,7000,vic,19400817.0,6050678,1
caitlin,harjanta,5.0,darling street,,wantirna,4404,act,19340210.0,4039838,caitlin,harjanta,5.0,darling street,,wantirna,4440,act,19340210.0,4039838,1
benjamin,yen,43.0,kambalda crescent,elmwood,findon,3807,nsw,19850706.0,7843492,benjamin,rivers,31.0,barlow street,doribkn,alice springs,2298,vic,19160517.0,4713796,0
kyle,kowtun,69.0,hambidge crescent,,frankston,3056,wa,19380303.0,2024772,kyle,kowtin,69.0,hambidge crescent,,frankston,3056,wa,19380303.0,2024772,1
jessica,osfield,6.0,woinarski place,,paddington,7010,qld,19830206.0,9942050,jessica,vick,45.0,leahy close,villa74 village glen,scarness,2027,vic,19830919.0,8778791,0
caleb,thorpe,4.0,river street,,granville,2641,nsw,19590118.0,7916934,caleb,,53.0,banksia street,rosevillea,rye,4740,act,19490425.0,8230410,0
joshua,coleman,16.0,mosman place,aralee,kooyong,3431,nsw,19501024.0,2640319,zachary,thurlow,132.0,eldridgfestreet,trfeusis,southern cross,4051,nsw,19230305.0,5024661,0
rachel,campbell,22.0,dutton street,the willows,geraldton,3129,nsw,19710314.0,6934561,kye,morrison,6.0,biddlecombe street,,daylesford,4670,vic,19951109.0,8949737,0
alexandra,hyland,34.0,bimbiang crescent,wandearah,woy woy,3148,nsw,19381024.0,7191959,alexandra,finlay,3.0,erldunda circuit,neaavie,cooroy,2147,nsw,19600723.0,4039238,0
,webb,168.0,booroondara street,the willows,lakes entrance,3179,vic,19911219.0,6504363,,demetriou,4.0,,zimms corner,bayone t head,2550,qld,19100722.0,3790130,0
ethan,,6.0,blamey crescent,kamilaroi cottage,canterbury,2480,nsw,19490228.0,6288497,ethan,lohmann,624.0,mcnamara treet,copely,tailem bend,4744,wa,19020126.0,1088335,0
shana,ryan,30.0,monaro crescent,ingledell,duncraig,3220,nsw,19000819.0,4773341,shana,ryan,30.0,monaro crescent,old lakez hotel,duncraig,3220,nsw,19000819.0,4773341,1
,clarke,14.0,,rowethorpe,newcastle,2220,vic,19670314.0,9542197,,ruolle-ivanov,11.0,fairweatoer circuit,,mount low,5290,vic,19661012.0,4600962,0
nicholas,mcfadden,92.0,copland drive,lithgowvale,griffin,3556,qld,19020330.0,6563324,nicholas,mcfadden,11.0,coplandrive,lithgowvale,griffin,3556,qld,19020330.0,6563324,1
tiarna,croker,3.0,roope close,westport,preston west,3318,,19460426.0,9509846,tiarna,nevin,3.0,roope close,,preston west,3318,,19460426.0,9509846,1
rachel,jukic,9.0,blandon place,clear creek,kangaroo flat,2229,wa,19880430.0,2851372,mitchell,longo,52.0,faucett dtreet,beagle bay,wamuran,3139,nsw,19760429.0,4714885,0
jarod,feleppa,63.0,badimara street,tudor,frenchs forest,4821,nsw,19610421.0,8535978,jarod,morrison,13.0,broadsmit h street,spylaw farm,caulfield,3164,wa,19201230.0,3314025,0
riley,pascoe,86.0,lexcen avenue,brentwood vlge,south brisbane,7053,sa,19380905.0,1815088,riley,noble,17.0,thakemplace,station homestead,matraville,5032,wa,19600221.0,8713309,0
keziah,lavender,11.0,rankin street,,hazelgrove,2088,vic,19780813.0,6420551,keziah,laveoder,11.0,rankin street,,hazelgrove,2088,vic,19780813.0,6420551,1
joshua,morrison,26.0,bainbridge close,glenfyne angus stud,adelaide,2071,vic,19870429.0,8684749,joshua,corbin,83.0,fiveboafks,tweed pvlace,keilor,4718,nsw,19721018.0,7955748,0
mia,nguyen,30.0,hackett garden,calliope caravan park,wallsend,5608,wa,19350114.0,4435167,mia,crofts,11.0,nunan crescent,wilag,millmerran,4850,sa,19550722.0,3041807,0
matisse,chandler,362.0,mcbryde crescent,21st,gowrie,3498,wa,19980731.0,5696159,matisse,chandelr,362.0,mcbryde crescent,21st,gowrie,3498,wa,19980731.0,5696159,1
jack,andrae,7.0,cleland street,mundine 30 km,cherrybrook,6025,vic,19260626.0,3267222,jack,andvrae,7.0,clelandojstreet,mundine30 km,cherrybrook,6025,vic,19260626.0,3267222,1
tabitha,orchard,2.0,marsden street,john flynn medical centre,robina,3179,nsw,19230831.0,1102361,tabitha,orchard,2.0,marsden qstreet,john flynn medical centre,mount low,3179,nsw,19230831.0,1102361,1
,quast,6.0,fincham crescent,zimms corner,penrith,2228,vic,19720423.0,8031551,,dunnicliff,79.0,banfield street,milton,,2116,vic,19130108.0,6220830,0
lachlan,carbone,194.0,burdekin street,glenlee,glen innes,6525,wa,19070409.0,2229631,lachlan,laing,65.0,,bega flats,parap,4110,nsw,19600429.0,4688353,0
kirra,browne,26.0,shoalhaven avenue,loormeah park,surry hills,3042,tas,19430407.0,8370048,kirra,whige,24.0,bungoni a street,villa 3,kyabram,2036,tas,19290202.0,5171004,0
benjamin,lowe,45.0,macrossan crescent,koyo,kingston,6057,nsw,19250611.0,5513136,benjamin,lovelock,1.0,tanumbirin i street,apmnt 203,willetton,4570,nsw,19980628.0,6282406,0
joshua,balchin,12.0,hadleigh circuit,tulloch,deer park,2318,sa,19100615.0,3829737,joshua,berrpyman,91.0,summerville crescent,medical c entre,mount colah,4221,vic,19070709.0,6570397,0
madison,white,58.0,morant circuit,,highton,4118,qld,19920901.0,6806350,madison,shepherd,18.0,ballumbir street,blue hills,corrmal,3168,wa,19170819.0,8120482,0
sarah,handel,356.0,twelve trees crescent,maclee,brooloo,4111,nsw,19311009.0,8033344,sarah,ryan,19.0,grayson street,medical entre,beecroft,5343,nsw,19310314.0,7898665,0
michael,bulmeister,4.0,lewis luxton avenue,kiola,melton south,3101,nsw,19720805.0,7224448,michael,bulmeoster,4.0,lewis luxton avenue,kiola,melton south,3101,nsw,19720805.0,7224448,1
ruby,finlay,39.0,alabaster street,parklands village,aldinga beach,5076,qld,19780302.0,4984170,ruby,staude,241.0,,crowedn,rose bay,3249,nsw,19410115.0,9633722,0
,miteff,10.0,tristania street,goldenoaks village,brookvale,3156,nsw,19550618.0,9393286,,walls,14.0,florence tayoor street,nepean shores,p adstow,3048,qld,19200129.0,1018744,0
daniel,ryan,8.0,gordon close,blue springs,hamilton,6230,qld,19540105.0,3698795,daniel,miels,5.0,tenison-woods circuit,kinross,wyalkatchem,2075,nsw,19260812.0,8272929,0
joshua,coleman,16.0,mosman place,aralee,kooyong,3431,nsw,19501024.0,2640319,joshua,moody,15.0,el-woodaro,glover street,warren,2304,qld,19580620.0,9224762,0
zachary,bartel,116.0,leist street,the gums,hawthorn,3178,vic,19481219.0,9052374,zachary,coffye,21.0,fellows street,brigalow court,kariong,5301,qld,19240219.0,4912880,0
bailee,berryman,7.0,jarrah street,bishops creek,stanhope,4053,sa,19780405.0,1761772,bailee,vearifng,18.0,bavin atreet,sun city tourist park,safety beach,6076,nsw,19741208.0,4201844,0
