given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
hayley,stephenson,8.0,allawah flats,john flynn medical centre,willetton,3021,qld,19580408.0,5609345,thomas,montalvo,209.0,nan,medical v entre,wanniassa,2905,sa,19020302.0,9993328,0
thomas,quast,6.0,fiveash street,durraween,st clair,4565,vic,19730804.0,9009452,jesse,rankine,977.0,mcgivern crescent,min oru,salisbury heights,4228,qld,19720216.0,2225890,0
lachlan,murton,191.0,barraclough crescent,medcl cntr (cnr queen s street,east hills,2770,nsw,19770527.0,2068877,jarred,belperio,132.0,glenmaggid street,rowethorpe,mitcham,3155,wa,19190621.0,4585747,0
samuel,princehorn,20.0,gould street,somerview,warra,3152,nsw,19761209.0,1347961,daniel,morrbison,21.0,canberra vaenue,st columbus retirement centre,como,2007,nsw,19610731.0,7414976,0
sarah,rosa,11.0,kangaroo court,glen shiel,wamberal,3144,vic,19330424.0,3530952,joshu a,fitzpatrick,10.0,groveland crescent,toolebewong farm,carrum,3012,vic,19110616.0,2933121,0
koben,ryan,17.0,foreman place,st francis village,eastwood,3101,nsw,19341114.0,2722891,samantha,bellon,21.0,rosenthal street,anzac house (cnr ar cher s street,beaconsfield upper,3099,vic,19661212.0,1850361,0
aikaterina,hewetson,13.0,jabanungga avenue,moorabee,bowen mountain,2148,vic,19500330.0,7093866,michael,daech,55.0,batman street,rockview,salisbury east,3523,nsw,19130907.0,9846815,0
samantha,mapstone,44.0,hutchins street,golden ponds resort,maitland,2076,sa,19941127.0,4499927,luke,karlsen,29.0,mckenzie street,nan,woodlands,2224,vic,19060425.0,3838005,0
kayden,colquhoun,17.0,kitson place,glenfern park,bourke,2526,nsw,19110330.0,8761839,daish,william,500.0,osburn drive,pink lake caravan park,eastwood,3085,nsw,19311114.0,8646353,0
charlotte,mason,16.0,ratcliffe crescent,baroona,hackham,5073,vic,19060923.0,6430306,india,etherington,432.0,buckmastercrescent,kurrajong,moree,4812,qld,19111101.0,5165691,0
nan,sherriff,97.0,rischbieth crescent,berkeley vlge,macquarie fields,4152,nsw,19510502.0,1541627,kydan,edson,1714.0,lexcen avenue,wirraway,tuart hill,2519,vic,19581231.0,6695038,0
lachlan,abdullah,7.0,daintree crescent,wondersun,sandgate,2537,vic,19480906.0,8781863,isabeola,bowerman,22.0,aspinall street,campaspe,northbr idge,2913,nsw,nan,5138593,0
taliah,buitendyk,19.0,emily bulcock crescent,palmwood court,flinders park,5109,sa,19950831.0,1039913,makayla,matthews,42.0,cullen street,st francis orom,oakleigh,3233,nsw,19061006.0,7914045,0
samara,pringle,7.0,allan street,bonnie doon,campbelltown,5073,nsw,19560429.0,3493586,victoria,zbierski,70.0,wybalena grove,inverbeath,paralowie,5065,nsw,19720503.0,1267612,0
lara,stirpe,60.0,wilshire street,the boulevarde,wanneroo,2160,wa,19100118.0,7108358,nan,prideaux,117.0,wilshire street,rosetta village,bonyton,4503,nt,19700320.0,4150192,0
gianni,jolly,38.0,glencross street,locn 10045,booval,2260,wa,19740903.0,3082635,jasmine,clarke,489.0,nan,cambooya,noble park,3413,vic,nan,9562970,0
stephanie,baptist,30.0,dalley crescent,nan,winthrop,4055,nsw,19700503.0,3846199,ashton,boyes,nan,westgarth street,cherrymount,mount pleasant,2125,act,19440329.0,5428639,0
joshua,moody,15.0,glover street,el-woodaro,warren,2304,qld,19580620.0,9224762,mitchell,dent,nan,partridge street,elizabeth residential village,ballarat,2285,vic,19900531.0,1162702,0
nan,nabialek,nan,warby place,nan,margaret river,2224,sa,19191126.0,2473424,chloe,herbert,30.0,canberra avenue,bombowzee,humpty doo,5082,vic,19791208.0,1380182,0
joel,lace,33.0,banner street,wombinoo station,highton,2559,nsw,19140416.0,3971456,chloe,green,3.0,stantke place,gemma,dianella,4872,vic,19570715.0,8691066,0
chelsea,malcolmson,12.0,chalker circuit,woodleigh,moonah west,6233,vic,19281114.0,4413674,leah,hilton,38.0,birdwood street,lucky corner,mitcnam,3169,nsw,19380702.0,9968264,0
joel,ryan,22.0,robertson street,erinmoore,portarlington,3196,qld,19950602.0,9067165,pakiita,alderson,17.0,canberra centre (next to medicare),tinaro ofalls,brighton-oe-sands,2496,sa,19710808.0,6651007,0
lachlan,hage,34.0,ballumbir street,opal cove resort,newmarket,6061,nsw,19850523.0,3230581,alexa-rose,nguyen,nan,bemm place,nan,currimundi,4305,nws,19830703.0,4776446,0
lara,sekuless,82.0,loch street,nan,yarraville,3196,qld,19861129.0,1392776,emma,adzaip,38.0,amherst street,nan,nairne,4860,sa,19050421.0,5988275,0
thomas,campbell,45.0,windich street,spring vale,blacktown,7304,nsw,19640105.0,4359063,thurlow,alexandra,29.0,de bur gh street,nan,north turramurra,2197,nsw,19581002.0,9502776,0
kyle,kalogerakos,nan,aird place,cassia,granville,4680,wa,19950119.0,4748391,holly,du,115.0,harrick s crescent,shopping vlilage,brighton,2162,vic,19390830.0,5581617,0
reuben,sette,6.0,griffiths street,the sandys,valley view,3159,nsw,19880626.0,4637182,oscar,chegwidden,12.0,terraawh,currong s treet,mount eliza,4823,vic,19981224.0,6135137,0
michael,degasperi,43.0,rushbrook circuit,lyndale,hamilton north,2228,vic,19951012.0,2192076,lachlan,stamley,28.0,cottam place,plainview,mounta samson,7310,nsw,19740824.0,4200578,0
cambell,coleman,54.0,norton street,skilbister,coniston,3803,act,19731016.0,2382912,brooker,chelsea,40.0,stuart street,nan,wellingotn point,2076,qld,19981109.0,5456111,0
kalli,houldsworth,23.0,fellows street,ardmona,claremont meadows,5041,nsw,19871214.0,9768941,luke,cowle,51.0,dampier hcrescent,glenevxe,vermont south,4722,qld,19160724.0,3612406,0
aidan,webb,14.0,benny place,nan,rosewater,6023,vic,19410718.0,5320865,brooklyn,whitwg,362.0,o'loghlenstreet,mirrimbah,toowoomba south,2259,wa,19410904.0,7203795,0
keegan,stubbs,30.0,sellwood street,transvaal,westmeadows,4870,nsw,19650506.0,9736949,kiana,webb,144.0,cooling place,nan,norwood,800,sa,19880716.0,8983519,0
zachary,minter,2.0,miller street,nan,port adelaide,2300,nsw,19580309.0,7193282,daniel,ryapn,3.0,de littlev ircuit,the lakes retirement village,brighton-le-sands,2400,nan,19920826.0,6267294,0
hayden,thredgold,7.0,callaway crescent,danric lodge,keilor park,2365,nsw,19370416.0,5433941,warnock,hark,nan,jansz cr escent,brentwood vlge,broadmeadows,2486,nan,19350219.0,7539077,0
christian,la rance,18.0,tristania street,the swamp,mermaid waters,6020,nsw,19580426.0,2857093,michael,sei,49.0,spain place,heritage est,carine,3802,tas,19520914.0,7908615,0
oakleigh,shepherd,106.0,rosewood place,allanvale,dalby,2259,vic,19480913.0,9643705,daniel,morrbison,21.0,canberra vaenue,st columbus retirement centre,como,2007,nsw,19610731.0,7414976,0
charlie,walpole,43.0,lampard circuit,the meadows,alberton,2750,sa,19491212.0,5982948,amber,coleman,13.0,lennard street,barnawartha,wendouree,4163,vic,19960625.0,2700453,0
tyler,edgecombe,9.0,willoughby crescent,nan,bray park,2324,vic,19551113.0,8936270,macey,lowe,26.0,butlin place,lotus lodge hostel,enoggera,2680,tas,19081128.0,3271563,0
lachlan,haussen,11.0,moonta place,milmilland,burwood east,2166,nsw,19180722.0,3285099,matteus,wilde,13.0,cumberleg ecrescent,nan,bourke,4740,qld,19260702.0,7889277,0
samara,pringle,7.0,allan street,bonnie doon,campbelltown,5073,nsw,19560429.0,3493586,catherine,dolzan,9.0,bakersc reek,burrinjucr crescent,west kempsey,2615,nsw,19441222.0,8238507,0
caitlin,papanotis,1269.0,de burgh street,aptmn 12,cleveland,2100,wa,19720329.0,2397064,zali,shadbllt,56.0,tillyardb drive,nan,brown hill,4890,wa,19440205.0,7276255,0
hannah,insley,4.0,wanganeen avenue,plumpton park,drysdale,3199,vic,19921024.0,3031015,klye,armient o,266.0,jaegerc ircuit,kookabura village,elwood,7307,vic,19570728.0,3494623,0
joshua,petersen,8.0,wybalena grove,lyra park,surry hills,3162,vic,19420824.0,4895026,lews,lohmann,3.0,clive steele avenue,gerovin valley ldge,view bank,5334,nsw,19101110.0,1778982,0
caleb,librandi,48.0,kidd place,donore,applecross,4865,tas,19730404.0,5522569,joshua,webb,1.0,gundulu place,shire clerk,greenowod,2583,wa,nan,7883180,0
robbie,harbord,3.0,wrixon street,darjeeling,myall,2299,sa,19760411.0,2936318,nicholas,campbell,23.0,birchallsetreet,karsul,carnegie,2587,act,19690319.0,1631489,0
ethan,wotton,10.0,crisp circuit,marlou,beenleigh,3400,qld,19260127.0,9022306,christian,goetze,5.0,manna close,torrington,mill park,2323,nsw,19510127.0,3619285,0
nathan,simmonds,86.0,aspinall street,southwold,nan,3556,nsw,19230105.0,8217104,elly,webb,11.0,gouger sthreet,everxgreen,leichhardt,2550,nsw,19240923.0,6770160,0
catherine,david,109.0,ijong street,nedlyn,mallacoota,2316,qld,19620212.0,1973270,lara,sekuless,9.0,loch sutreet,nan,yarraville,3196,qld,19861129.0,1392776,0
chloe,imgraben,47.0,curlewis crescent,dragon rising,burleigh waters,2680,qld,19520516.0,6111417,jaiden,o'flynn,9.0,eve place,pioneerb lodge,goovigen,6136,nsw,19330911.0,4353748,0
timothy,webb,23.0,tom roberts avenue,cathederal place,padstow heights,2193,nsw,19270531.0,2303333,joshua,corbin,83.0,fiveboafks,tweed pvlace,keilor,4718,nsw,19721018.0,7955748,0
caitlin,weller,39.0,fullerton crescent,villa 5,railton,4113,vic,19690725.0,1647081,alexander,musolino,43.0,duggan street,the bend,kingsford,2483,nsw,19850417.0,4595017,0
riley,bennell,39.0,sabine close,browne's reef,toowoomba,4556,qld,19441206.0,1596501,ellen,armanious,4.0,summerville crescent,cabrini medcial centre,corio,3130,nt,19670816.0,3732493,0
beau,green,45.0,darwinia terrace,kilburnie,brunswick west,2770,nsw,19150621.0,5567610,casey,fitzpatrick,34.0,hugh mckay crescent,glass house,hamilton,4178,nsw,19320411.0,3603835,0
samantha,kerslake,14.0,howard street,the meadows,keiraville,6167,nsw,19690926.0,7977658,ree,zachakry,69.0,ainslie avenue,rainbow end,maryborough,6510,vic,nan,6740355,0
isabella,reid,42.0,sherbrooke street,armidale private hospital,tallong,2088,vic,19101002.0,2434717,brodee,egan,88.0,axon sireet,greens lopes,wamberal,2067,qld,19121113.0,6039042,0
erin,pernini,32.0,lorimer place,robertson barracks,northmead,5167,sa,19710527.0,5533014,annika,mason,26.0,ainsworth street,legacy units,eaglehawk,5159,sa,19860615.0,2777725,0
kane,reid,12.0,arnold place,lakefront retrmnt vlge,seventeen mile rocks,6285,qld,19181209.0,4118529,nellie,clarke,147.0,nan,wee roona,christies beach,5345,sa,nan,3099429,0
jared,white,57.0,walsh place,dunmunkle lodge,evans head,3124,wa,nan,8491221,tahlia,lowe,nan,antis street,millwood,stanwelo park,2452,nws,19150218.0,4957408,0
ruby,dixon,106.0,robertson street,merrilea,fullarton,3929,qld,19060420.0,6808962,annabelle,romeyn,18.0,ferrier place,sec 247,bray prak,6155,vic,19350129.0,2470380,0
ned,hamblin,9.0,bokhara circuit,nan,ballarat,5022,act,19150226.0,9945787,nan,berry,276.0,cooranil,victoria street,bayswater,3166,nsw,19250620.0,3866668,0
jade,innis,9.0,gingana street,ivydale (rsd 1820),seventeen mile rocks,2011,qld,19170426.0,2049123,kyle,webb,1.0,emily bulcock crescent,belmont baybiew park,corriaml,3055,wa,19510310.0,9153676,0
taliah,pascoe,17.0,nan,glenview,north turramurra,5540,nsw,19960111.0,7724515,tegan,whitelley,7.0,casuarina street,retiremen tvillage,oakleigh,5111,nsw,19440305.0,6180156,0
joel,green,708.0,wangara street,gallagher house,burpengary,4670,qld,nan,9018656,anari,sommariva,27.0,miranda place,nan,rosebery,2264,wa,19681110.0,4235226,0
joe,clarke,7.0,skardon street,bonnie doon,north curl curl,4122,sa,19640223.0,3654594,lachlan,balasubramaniam,26.0,mackinolty street,balmora lgarden,scarnorough,2388,nsw,19731007.0,1798069,0
maria,dun,28.0,sheaffe street,brookvale,midway point,2229,wa,19990308.0,2567879,schmitzer,zachariah,5.0,alford place,rosetta village,budgewoi,5052,wa,19560103.0,3180656,0
erin,pernini,32.0,lorimer place,robertson barracks,northmead,5167,sa,19710527.0,5533014,benjamin,goode,54.0,weipap lace,kimberley,san remo,4660,qld,19660117.0,3264752,0
alisha,reid,89.0,rosenthal street,blue haven village,rushworth,3293,nsw,19951111.0,3980129,aleaxndra,newberry,69.0,earle lace,broome vacatin village,wallsend,3749,nsw,19691006.0,5799594,0
emiily,mac onochie,6.0,temperley street,kerradan,andergrove,2326,sa,19440717.0,6618917,isabe lla,weaver,nan,adair s treet,nan,charldstown,2229,nsw,19100327.0,6483602,0
harriet,paterson,5.0,smiths road,jaybees,ringwood east,6012,nsw,19321027.0,3012880,emiily,gredn,19.0,callemonza rise,ocean park towers,semaphore park,4306,qld,19540924.0,1804853,0
jake,trevan,93.0,pridham street,mallanganee,ormond,3028,qld,19960422.0,5388947,natalia,maczkowiack,nan,badcoe sv treet,nan,south turramurra,3199,vic,19830221.0,7491278,0
thomas,kinnane,10.0,centaurus street,water view,bondi junction,2010,nsw,19700907.0,9269196,hewson,seanb,17.0,christmas street,champsaur,wantirna,2203,nsw,19180917.0,5004753,0
daniel,harrington,nan,la perouse street,bull plain,bogangar,3173,vic,19030123.0,4348887,matthews,harley,32.0,badimaa street,munmurrapark,kinross,6015,qld,19820215.0,7336254,0
isaac,clarke,17.0,leonard close,highpoint,bundaberg north,7310,tas,19361017.0,4346183,georgia,beams,12.0,nan,sunnybank garden,rochedale south,2116,vic,19701121.0,4356806,0
tiarna,mason,37.0,ames place,grandview,ashgrove,2077,sa,19640227.0,7346247,annabella,byers,114.0,glenmarla tmb 2563,teece lace,canley heights,4300,nsw,19630128.0,8053255,0
robert,waller,4.0,cutlack street,glenview,wellard,3000,vic,19891004.0,4754283,jackson,weaver,4.0,tenison-woods circuit,nan,glenmore park,2776,vic,19881101.0,4634662,0
daniel,denning,1498.0,galloway street,villa 2,yarrawonga,2194,vic,19810501.0,5572094,harry,bjorksten,47.0,crisp ircuit,retiremente village,fullarton,4101,nsw,19830511.0,3332626,0
domenique,alves,4.0,croton street,nan,marayong,7017,qld,19590615.0,2034593,noack,madeleine,44.0,forbes street,woodsong,coombbaah,7320,nan,19490830.0,2378967,0
ty,white,25.0,newbery crescent,jillamtong,albany creek,3630,tas,19111216.0,1390829,jamie,paterson,nan,lindrum crescent,fairlane estate,wangaratta,3014,wa,19860221.0,5336409,0
deakin,shadbolt,8.0,julia flynn avenue,allunga,alice springs,3550,sa,19270523.0,8908609,logan,goldsworthy,21.0,florentine circuit,settlers hills,ashfield,2751,nsw,19160117.0,8867229,0
jake,yeoman,8.0,shakespeare crescent,westella,penrith,2047,vic,19870808.0,2098452,carlin,munforti,46.0,von guerard crescent,nan,clarendon,2140,nsw,19241024.0,1512461,0
jasmyn,lowe,48.0,toohey place,grand central,bicton,3058,nsw,19320918.0,1430128,nan,nguyen,9.0,chaselnig street,nan,burwood east,2122,qld,19560901.0,4833200,0
imogen,camp,14.0,haines street,roskhill,gretna,4213,nan,19681214.0,9359429,jayden,green,31.0,balanu place,nan,rainworth,6151,nsw,19870321.0,6103878,0
harriet,jean,184.0,gooreen street,ordview estate,greensborough,5097,nsw,19600312.0,4399358,zachary,webb,97.0,witt place,nan,laurieton,2206,vic,nan,8708647,0
callum,moyse,7.0,lynch street,walkabout palms,brighton-le-sands,4740,tas,19130714.0,5145083,kan,markijevic,15.0,maltbycricuit,nan,briar hill,2452,nsw,19310315.0,5758876,0
cooper,green,14.0,kingsford smith drive,australia fair medical west centre,innaloo,4114,sa,19661010.0,1494383,tayllah,beelitz,27.0,heards treet,nan,thornleigh,2478,sa,19780416.0,9336520,0
jarred,belperio,64.0,glenmaggie street,rowethorpe,mitcham,3155,nsw,19190621.0,4585747,adam,carbone,16.0,warrai place,cheroke e vlge,elizabeth south,3150,qld,19820611.0,2023828,0
mhary,rundle,12.0,bradfield street,hollybrooke,woodlands,3280,vic,19960812.0,2523448,nan,greeln,32.0,brockway circuit,nuffield village,torrensville,4221,nsw,19591115.0,4867858,0
zane,webb,21.0,mackinolty street,mayflower retrmnt vlge,ganmain,6018,vic,19190523.0,1897310,elana,mchenry,80.0,gurnaiplace,umavale,eatin,4215,vic,19304302.0,4214409,0
taliah,mccarthy,nan,bourne street,locn 3439,greenacre,3198,nsw,19730822.0,7901066,jason,mcmul len,13.0,musgraves treet,black creek,ingham,2280,qld,19280901.0,4547198,0
samuel,coulson,1186.0,wheatley street,kintyre,acland,3183,qld,19050630.0,1100698,joel,londesborough,108.0,arthur cricle,vlla 18 pacifi bay resort,kings park,5606,sa,19480110.0,6254331,0
erin,pernini,32.0,lorimer place,robertson barracks,northmead,5167,sa,19710527.0,5533014,lachlan,nan,27.0,mugga way,nan,leichhardt,2105,nsw,19700930.0,6838887,0
macormack,campbell,21.0,shipard place,demountable bldg,brighton,2546,qld,19640101.0,3116298,nan,reid,6.0,nan,ardrossan,rinwgood,4701,vic,19620822.0,7700094,0
brielle,spears,8.0,tunney crescent,hd blanche sec 28,rosslyn park,3350,wa,19890201.0,3140493,makenzi,weaver,10.0,pandanus street,the homestead,springfield,2745,vic,19370123.0,3748458,0
nan,berry,276.0,victoria street,coorabil,bayswater,3166,nsw,19250620.0,3866668,lauren,hainke,2.0,la perouse street,rhode isladn resort,old erowal bay,4550,qld,19040319.0,8687104,0
jacob,campain,7.0,logan street,bimbadoon,toowoomba,4551,qld,19520416.0,1591935,calev,blake,15.0,hawker street,nan,adamstown heights,3020,nsw,19530105.0,6351072,0
hannah,campbell,8.0,cowan street,plantation caravn park,casino,2113,qld,19531029.0,3909212,waller,brooke,25.0,la peros e street,watcho rns hill,st lucia,3995,wa,19680216.0,5166618,0
luke,mccarthy,5.0,bandjalong crescent,gemma,north curl curl,2160,nsw,19521124.0,9203828,ethan,lohmann,624.0,mcnamara treet,copely,tailem bend,4744,wa,19020126.0,1088335,0
michael,degasperi,43.0,rushbrook circuit,lyndale,hamilton north,2228,vic,19951012.0,2192076,lam,sted,61.0,traeger street,table montain,rowville,7101,nt,19110729.0,7786184,0
zali,walpole,25.0,william hudson crescent,muralappi,brymaroo,3174,wa,19550701.0,9616019,lachlan,green,11.0,golden grove,jodaygne,armidale,3058,vic,nan,4526867,0
ruby,mason,24.0,weatherburn place,yammacoona,tarragindi,5606,vic,19090627.0,4941274,teneille,matthews,13.0,bugden a venue,civic centre,jesmonc,6026,qld,19540122.0,7584568,0
amy,mason,279.0,casuarina street,memorial hospital,bundaberg,3056,vic,19121126.0,4368305,joshau,whitue,3.0,nan,ahwahnee,narrog in,2280,nsw,19611206.0,2059387,0
sam,plessnitzer,26.0,william webb drive,rockview,cowra,3023,nsw,19800518.0,3756443,harry,bjorksten,47.0,crisp ircuit,retiremente village,fullarton,4101,nsw,19830511.0,3332626,0
ethan,white,23.0,chippindall circuit,keralta,moura,4152,wa,19411106.0,9247028,nicholas,singleton,nan,lanle square,henry kendall bayside,malabar,4560,qld,19430819.0,7737769,0
sara-louise,chandler,309.0,schonell circuit,shoal bay,sheidow park,2761,nsw,19050207.0,3731436,benjamin,lowe,45.0,macrossan crescent,nan,kingdton,6075,nsw,19250611.0,5513136,0
nan,mccarthy,24.0,oliver street,brentwood village,cherrybrook,2880,vic,19350103.0,5462917,may,ryan,87.0,medley strneet,glen cho,westmead,2500,nsw,19360504.0,5518965,0
emiily,campbell,13.0,beazley crescent,cameroo,leichhardt,2759,qld,19250103.0,2816217,solomon,morrison,67.0,jarrahdale street,yalda ra,empire bay,2907,qld,19400406.0,5013206,0
lachlan,ricard,40.0,maribyrnong avenue,tintagel,bowral,4158,sa,19471123.0,6012074,tiana,worthington-eyre,10.0,hassell place,governosr resort,corrinal,6112,qld,19171101.0,3674431,0
alex,babic,7.0,burnett street,whattleglen,wilmot,4552,vic,19051202.0,5673881,timot hy,crouch,78.0,hussey cove,swingerghill,katherine,4570,nsw,19410812.0,7583582,0
matteus,leong,13.0,hawkesbury crescent,bonnie doon,raymond terrace,3129,qld,19621228.0,5792923,antn,goode,1.0,lalor stteet,killara homestead,taree,2195,vic,19081025.0,3128298,0
isabella,ryan,81.0,ackland place,philip centre,kirwan,4173,qld,19940808.0,6364020,jack,rudd,4.0,limestone avenue,orcadia park,hoppers crossing,5007,nsw,19086018.0,3984278,0
isabelle,nan,14.0,larkin close,naringal orchard,box hill south,2402,nsw,19440723.0,3423612,kira,kyricaou,70.0,hopegood place,rowethorpe,tiaro,5024,vic,19820117.0,3935956,0
kieren,green,32.0,brockway circuit,nuffield village,torrensville,4221,nsw,19591115.0,4867858,harry,manthorpe,19.0,charteris crescent,the blackhut,macquarie fields,2756,nsw,19841905.0,7232794,0
amber,burnell,11.0,captain cook crescent,fig trees,kilsyth,2283,qld,19820812.0,3394398,rohan,ruskin,4.0,wenholz street,nan,rowville,5067,vic,19020302.0,9606352,0
abby,tsokas,58.0,barnard circuit,nan,bassendean,3165,nsw,19290602.0,3554799,elise,miles,63.0,oliverstreet,rosettavillage,byford,4670,nsw,nan,1613758,0
helena,haskett,5.0,namadgi circuit,ryanfield,berowra heights,7307,qld,19560926.0,3772585,psorakis,shantal,61.0,barcoo place,stonyridge,hawtnhorn,2324,vic,19850722.0,6633125,0
april,nguyen,7.0,nan,mungrup stud,branxton,2018,qld,19210113.0,1634109,xavier,moorby,38.0,cockburn street,granite hills,windspr,4740,nsw,19570817.0,7332449,0
kiera,amorim,24.0,maclachlan street,wattagan,oakleigh,810,wa,19841026.0,9125670,joshua,stubx,50.0,bimbiangc rescent,rosetta ivllage,holswirthy,3071,nsw,19580212.0,4826701,0
imogen,vincent,78.0,brazel street,nan,penrith,5280,qld,19130303.0,9001480,chlgoe,nan,13.0,clyne place,nan,scarness,2478,nsw,19800606.0,2830335,0
fergus,ryan,238.0,percy crescent,mariner views,birmingham gardens,2148,nsw,19021227.0,4783232,matthew,frew,23.0,bindels treet,ascot park,bunbury,2234,qld,19330523.0,2214288,0
deakin,secomb,10.0,gelane street,palm lake resort,raby,7052,nsw,19830930.0,3116371,ryan,allsopp,25.0,warramoo crescent,shiloha,athetron,3796,qld,nan,5369163,0
chloe,pennell,3.0,medley street,noolabi,ringwood north,5092,vic,19530710.0,1249545,courtney,whuet,4.0,green street,armidale private hospital,launching place,2800,nsw,nan,6763868,0
destynii,humphreys,41.0,black street,najee,carrum,4066,nsw,19810924.0,6458612,bridget,hand,210.0,bunton place,flt 1 0,parkinson,2705,nsw,19391228.0,3815665,0
jade,worsley,nan,waller crescent,st francis vlge,cabramatta,7190,qld,19491001.0,6141371,sophie,maynard,41.0,clancy street,inglewood,springwood,2600,wa,19690527.0,5566144,0
isaac,hoffman,3.0,livingston avenue,wildefell,burleigh heads,2289,vic,19450220.0,8451831,ruby,white,37.0,aprt 1a sasbas apartments,archer tsreet,whyalla,3341,vic,19920824.0,7891103,0
christina,taute,30.0,casson street,old mia mia school,swan hill,2161,qld,19461002.0,1050753,teneille,matthews,13.0,bugden a venue,civic centre,jesmonc,6026,qld,19540122.0,7584568,0
monique,green,330.0,ashcroft crescent,clapham farms,mount beauty,5355,wa,19181031.0,8543795,thoonen,makayla,119.0,tullaroop street,rosetta village,byford,3977,vic,19750818.0,1423820,0
taliah,morrison,7.0,cope place,strawberry fields,dover,6714,nsw,19090828.0,3519655,riley,kelley,8185.0,edmond close,leisure living vlge,mount stuart,2706,sa,19390207.0,4148621,0
caleb,webb,52.0,badimara street,retirement village,kuraby,4655,qld,19890709.0,7501704,george,robert,28.0,nan,nio ka,picton,4814,nsw,19400601.0,4149373,0
jenna,neumann,22.0,percy crescent,nan,lennox head,5043,qld,19821024.0,7587719,matthew,etheridge,113.0,louis loder street,wood crest,frenchs forest,3015,vic,19950128.0,5585524,0
luke,broadhead,44.0,sewell place,golden down,waterloo corner,3123,qld,19571018.0,8632021,jack,mayman,65.0,hutchins street,nan,kinglake west,3260,vic,19900106.0,6187556,0
ellie,coleman,8.0,gurney place,sec 479,dover gardens,6018,vic,19941205.0,1547145,keegan,berry,28.0,hattersley court,gundamain,corrimql east,3073,qld,19230913.0,8103633,0
emmerson,maziakowski,58.0,irvine street,loughmore,nunawading,4211,qld,19400316.0,1807250,lcuy,hassall,84.0,kulgera street,orchid square,northbridge,2580,nsw,19150908.0,8007265,0
ruby,beattie,2.0,nan,gnorang,bayonet head,3021,nt,19400303.0,8128223,alexander,heron,11.0,damalastreet,nan,westmeadows,5159,vic,19660531.0,1400642,0
aiden,krishnan,34.0,zadow place,the meadows,nan,3355,qld,19670810.0,2542394,rory,jehle,125.0,companion crescent,brinjrarmy,cromer,2340,nsw,19730227.0,1533301,0
benjamin,menzies,3.0,bangalay crescent,gowrie,toowong,2903,nsw,19570601.0,5363153,portia,weaver,34.0,angophor astreet,knox retirement village,parramatta,3192,vic,19560218.0,7422879,0
zachary,bartel,116.0,leist street,the gums,hawthorn,3178,vic,19481219.0,9052374,mya,rundle,9.0,adair steet,mehelu,north narrabeen,2090,sa,19110912.0,9427450,0
cain,dooley,85.0,boobialla street,osborne house,marsden,2284,vic,19570621.0,5346367,flynn,van heythuysen,2.0,shepherddon place,nunkeri,rose bay,2122,nsw,19780418.0,3254370,0
dominic,woodmansee,500.0,sculptor street,calleen farm,punchbowl,6111,nsw,19170707.0,4369787,holly,ryan,18.0,fallins palce,frm 654,safety bay,2074,qld,19310814.0,7222933,0
chloe,white,22.0,macgregor street,merimaja,bunbury,2782,nsw,19330113.0,6064969,hafvey,wang,1.0,kosciusko avenue,rosedale,toowoonba,2594,vic,19531021.0,4095296,0
aidyn,eisner,60.0,melrose drive,stoney creek,shelley,6063,sa,19101228.0,6588394,nan,zimmermann,71.0,cannonvale whitsunday shopping centre,johnston street,college park,5010,ws,19131126.0,2103370,0
joshua,webb,10.0,beetaloo street,tongeroo,brighton,6110,qld,19040213.0,5702764,jessiac,campbell,43.0,deloraine street,cornvale,bribie tsland,2765,vic,19300613.0,9015825,0
kimberly,coleman,53.0,abbott street,willow dene,tarragindi,3122,qld,19570828.0,8790959,nan,ryan,42.0,beazley crescent,shaudell,torquay,830,sa,19820718.0,9041834,0
bailee,vearing,18.0,bavin street,sun city tourist park,safety beach,6076,nsw,19741208.0,4201824,fehrmann,jacqueline,3.0,eungella street,penquite road,marayong,3103,wa,19651021.0,6612185,0
bailee,vearing,18.0,bavin street,sun city tourist park,safety beach,6076,nsw,19741208.0,4201824,reganne,mayrr,47.0,nan,fraserlodge,marsfield,4161,vic,19741017.0,8978233,0
tahlia,ryan,nan,john young crescent,flr 5 john flynn medical centre,westlake,2148,nsw,19740102.0,4169896,samantha,bellon,21.0,rosenthal street,anzac house (cnr ar cher s street,beaconsfield upper,3099,vic,19661212.0,1850361,0
lauren,gastarini,12.0,spowers circuit,menedebri,modbury,4680,vic,19731226.0,5596194,sara,bibrlwicz,46.0,kingscote crescent,rowetho rpe,smithsxbeach,2026,nsw,19120602.0,4090488,0
kyle,clarke,19.0,archibald street,little forest,florey,4109,qld,19380419.0,6477305,emiily,brambld,7.0,collybur l rcescent,arcadia,stratford,5087,vic,19290305.0,1960201,0
madison,white,58.0,morant circuit,nan,highton,4118,qld,19920901.0,6806350,lachlan,mcdermid,nan,nan,ettalong beach village,kellyvglle,4220,vic,19400318.0,8407575,0
stephanie,vorrasi,10.0,giblin street,pine hill,flagstaff hill,6285,wa,19420803.0,6155719,charles,green,38.0,salkauskas crescent,klea,dapto,4566,nsw,19480930.0,4365168,0
