given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
noah,eileen,5.0,howitt street,rosebery hill,hinchinbrook,6061,vic,19120313.0,1859126,noah,bishop,325.0,shannon circuit,eriswell park,south pefth,4551,nsw,19210214.0,5100494,0
timothy,botham,21.0,grund place,brentwood vlge,robina,2603,vic,19200714.0,2476704,timothy,campbell,28.0,pokana circuit,nan,dickson,5097,qld,19950311.0,7753298,0
nan,allard,26.0,dyring place,retirement village,south perth,4852,nsw,19491011.0,9472794,nan,rollins,28.0,flinders way,lazy acres,kilsyth,3775,nsw,19941004.0,3535164,0
nan,haak,54.0,parr place,ulah,burpengary,6010,wa,19170712.0,3239785,nan,lodge,nan,forbess treet,glen alvie rsd,birkdale,5118,nsw,19691225.0,7105186,0
emiily,mchenry,1.0,hurwood place,paramatta park,leeton,2228,nsw,19550504.0,1357509,emiily,zeck,98.0,garanya street,rowethore,reynella,3226,wa,19000603.0,9875041,0
kyle,zagar,79.0,buller crescent,burundah,klemzig,6030,wa,19400504.0,1168847,kyle,genovese,nan,harrington circuit,anzac house (cnr archer s street,port luincoln,4725,vic,19780802.0,8478623,0
james,lupoi,46.0,mirrool street,walhalla,carlingford,2607,qld,19540202.0,7582894,james,mcclelland,9.0,chandler street,glen eltin,nan,4350,nsw,19270128.0,5369982,0
lily,hage,33.0,piddington street,ocean star villas,ballina,3204,vic,19550103.0,6486441,lily,collier,47.0,sargood street,amelia,port macquarie,3148,vic,19860413.0,6053604,0
nan,grierson,326.0,nan,sect 106,mcmahons point,6326,tas,19181212.0,4107638,nan,clarke,14.0,nan,rowethorpe,newcastle,2202,vic,19670314.0,9542197,0
kyle,brain,8.0,stillwell place,gillin park,bellambi,2320,nan,19630812.0,8358959,kyle,dixon,106.0,robertso street,merrilea,fullarton,3929,qld,19060420.0,6808962,0
nan,koteschel,3.0,mayne street,grey oaks,swan view,4305,vic,19430808.0,1393004,nan,harrington,35.0,boult place,nan,narrsgin,4053,vic,19710705.0,5786506,0
nan,muthukuda,11.0,waratah street,keira,thornlie,820,vic,19890328.0,5670243,nan,garanggar,nan,may maxwell crescent,springettst arcade,forest hill,2342,vic,19921016.0,1366884,0
nan,clarke,6.0,barangaroo street,apt 8g,blacktown,2615,nsw,19240224.0,6718271,nan,menzes,120.0,archibald street,krismark,belmont,2287,nsq,19871019.0,8064929,0
emiily,crossman,16.0,nan,tulloch,colac,4305,nsw,19641029.0,4013967,emiily,choi-lunkdberg,10.0,moseley place,glen alviw rsd,warriewood,2099,vic,19081225.0,8598033,0
riley,white,7.0,william hudson crescent,brentwood vlge,burnside,3064,qld,19941028.0,3083448,riley,nguyen,76.0,florenceta ylor street,wacharoo,mill park,3181,nsw,19951106.0,4237972,0
jake,vigneswaran,24.0,franklin street,westside,geelong west,4114,vic,19700129.0,2559983,jake,mccart hy,19.0,jacobs street,the richard house,hoppersc rossing,3021,vic,19501129.0,9421400,0
sophie,mason,101.0,lendon place,mt pleasant,ashgrove,4005,wa,19411215.0,9349267,sophie,masolagti,67.0,lyndonstreet,nan,wynnum west,2022,sa,19320713.0,4414033,0
emiily,roff,5.0,darwinia terrace,loma,hawthorn,3173,sa,19600518.0,9178046,emiily,excell,10.0,druittplace,tharlane,salisbury,3478,vic,19390713.0,5109979,0
jack,juric,nan,chuculba crescent,nan,goonellabah,4017,nsw,19791101.0,9208099,jack,campbell,11.0,albermarld place,sec1,san remo,2134,tas,19291016.0,2920956,0
luke,beattie,16.0,blinkhorn place,lucerne park,corrimal,4118,act,19211118.0,1702856,luke,harrington,1539.0,macdonnell street,glenmarl a rmb 2563,clovercdale,4573,nan,19020202.0,8262052,0
holly,harrington,340.0,kirkton street,barwick pastoral,taringa,4454,vic,19180806.0,6513574,holly,glennon,8.0,ballumbir street,summefvale,glengowrie,4124,wa,19490518.0,6635323,0
nathan,white,113.0,chewings street,ballawinna stud,oak park,4118,nsw,19981116.0,2568695,nathan,nan,33.0,stobie place,nan,ascot,2218,qdl,19121126.0,9963518,0
zac,george,7.0,fitzroy street,keonbyrne,bayswater,2560,nsw,19830315.0,5417788,zac,mashbperg,32.0,barraclough crescent,mowbray,ballina,3184,nsw,19680330.0,8938791,0
riley,white,7.0,william hudson crescent,brentwood vlge,burnside,3064,qld,19941028.0,3083448,riley,bennell,52.0,sabine close,browne's reef,toowoomba,4556,qld,19441206.0,1596501,0
nan,vincent,47.0,kent street,blue hills,forest hill,4655,vic,19190304.0,5807175,nan,kars,120.0,gurrang svenue,nan,rosslea,3241,vic,19880426.0,5932561,0
nan,lodge,9.0,forbes street,glen alvie rsd,birkdale,5118,nsw,19691225.0,7105186,nan,lungershausen,28.0,hilder sreet,morayfieldexchange,redbank plains,4350,nsw,19431008.0,3687513,0
benjamin,cassimatis,23.0,nan,yacklin,thornleigh,6006,nsw,nan,1533923,benjamin,morr ison,16.0,kingscotecrescent,malanda orchard,sanctuary point,280,nws,19761231.0,3201927,0
jessica,maynard,26.0,archdall street,alchera vlge,bourke,3141,nsw,19471209.0,7562694,jessica,mckeroie,8.0,john close,rosewood garden,yarrawonga,3804,nsw,19810709.0,3600417,0
nan,miteff,10.0,tristania street,goldenoaks village,brookvale,3156,nsw,19550618.0,9393286,nan,ahier,8.0,crowder c ircuit,peridon vlge,long jetty,4817,nsw,19270309.0,6824379,0
sophie,paterson,15.0,glynn street,family day care,lethbridge,6027,nsw,19850726.0,3382181,sophie,canavbn,13.0,yandastreet,evergreen,malvern east,2022,wa,nan,7624166,0
connor,moscarda,20.0,lindsay street,shepherds hill,mount beauty,2319,nsw,19010223.0,1065886,connor,camp,29.0,egerton close,gwandalan,riverhilts,2170,vic,19190905.0,5237893,0
daniel,fysh,27.0,appel crescent,wildes mdw,hermit park,2333,nsw,19620207.0,8595168,daniel,morrbison,21.0,canberra vaenue,st columbus retirement centre,como,2007,nsw,19610731.0,7414976,0
isabella,petrikowski,4.0,mcbryde crescent,beaumont hills,loganlea,4034,nsw,19900210.0,2493367,isabella,dolby,16.0,hodgson cres cent,break-o-day,dawpark,4304,qld,19030725.0,7732123,0
nan,dent,4.0,chillagoe street,myliton,hamilton,7325,nsw,19270825.0,9350791,nan,robson,10.0,flegg crescent,kuliu p,woongarrah,3149,nsw,19880603.0,6084403,0
nan,mcgirr,1170.0,graham street,hopefield,yangebup,3414,vic,19060702.0,7139205,nan,ahier,8.0,crowder c ircuit,peridon vlge,long jetty,4817,nsw,19270309.0,6824379,0
jack,webb,87.0,hodgkinson street,rabbit warren,st kilda east,2216,nsw,19730327.0,4227791,jack,ziersch,9.0,melba street,belvedgere,nes farm,5501,wa,19741024.0,8799452,0
jack,salt,71.0,blaxland crescent,nan,atherton,5075,nsw,19550406.0,1176207,jack,marcaros,59.0,goyder sreet,st johns t errace,ormeau,3104,qld,19810311.0,5200718,0
jessica,lomman,49.0,wallis place,glengariffe,north sydney,3039,sa,19531125.0,6284781,jessica,mayer,25.0,dugan street,nan,nambour,6056,sa,19340201.0,3346974,0
james,thorpe,27.0,cusack place,rockview,largs north,4580,qld,19410413.0,3938054,james,hayball,30.0,hemmings c rescent,nan,tiaro,2117,qld,19720110.0,8590321,0
tara,cother,13.0,louis loder street,apt 16 the village,rowville,4350,vic,19740806.0,8528296,tara,pratap,15.0,wattle street,cantlay farm,aspley,2527,wa,19301128.0,2834693,0
michael,white,20.0,ulm street,elmwood,jindalee,6323,vic,19560227.0,4757924,michael,chigros,8.0,beasley street,gypsumpit,murrumbateman,3930,vic,19380317.0,5018010,0
joshua,cloke,11.0,mcquade close,malinga,kyabram,2650,nan,19640531.0,9168763,joshua,webb,1.0,gundulu place,shire clerk,greenowod,2583,wa,nan,7883180,0
tess,sherriff,58.0,burkitt street,oxonia,lavington,4037,vic,19270919.0,8204283,tess,carosella,35.0,goodsir place,ocean breeze,para hklls,4350,vic,19550517.0,2262772,0
nan,lund,109.0,caley crescent,allandale aged care facility,mill park,4053,nsw,19180902.0,7074690,nan,czarnik,10.0,bunbury street,glneavon,ulmarra,4252,qld,19601222.0,3960160,0
hannah,bansemer,3.0,owen crescent,glynstan,lemnos,3065,nsw,19380604.0,8798025,hannah,sinoch,9.0,blackwell ycircuit,st francis vlge,broadmeadows,2650,vic,19770628.0,4760009,0
hayley,hanna,240.0,burhop close,peridon vlge,ryde,2077,nsw,19491020.0,3697216,hayley,moody,1.0,lambell close,solitaire,jones yill,3013,nsw,19831231.0,7465219,0
nan,bennier,7.0,ruthven street,walnut grove estate,chinchilla,5723,qld,19910528.0,7222769,nan,carullo,66.0,longman street,home vlge,mawson,4572,nss,19260527.0,5895140,0
nan,papageorgiou,22.0,wisdom place,lazee m,smithfield plains,2350,nsw,19070623.0,4609745,nan,colquhoun,11.0,strong place,ocean star villas,modbruy,2213,qld,19621022.0,3058669,0
harrison,george,nan,woronora street,south melbourne market,kangaroo flat,2450,nsw,19370115.0,3711821,harrison,gillard,18.0,melba street,ningafa,loganlea,2162,qld,19840128.0,8021771,0
nan,teteris,76.0,kellermann close,bondo,brighton,3030,nsw,19381004.0,5797955,nan,charman,753.0,embling tsreet,ameila,sheidow park,6168,nsw,19330313.0,1161308,0
lachlan,clarke,19.0,bunbury street,kildurham,nhill,3805,nsw,19180501.0,2371874,lachlan,nguyen,23.0,templestoew avenue,elmw ood,o'co nnor,5046,vic,19931013.0,8311385,0
ryan,moody,7.0,tyrrell circuit,pooley bridge,nedlands,3809,nsw,19320818.0,7217442,ryan,allsopp,25.0,warramoo crescent,shiloha,athetron,3796,qld,nan,5369163,0
nan,riding,336.0,kallara close,unt 2,altona north,2177,qld,19320604.0,7712618,nan,gilbertson,5.0,goodwin street,court units,etheoton,2193,qld,19020904.0,2878907,0
joshua,stubbs,50.0,bimbiang crescent,rosetta village,holsworthy,3071,nsw,19580212.0,4826701,joshua,gaskin,61.0,haystack crescent,gemmav,koroit,6233,vic,19590425.0,3676871,0
luke,seng,30.0,glossop crescent,craigston,megan,4812,vic,19980906.0,7108946,luke,boyle,1525.0,fawkne rstreet,nan,roxburgh park,2343,nsw,19701125.0,2420976,0
caitlin,mitton,6.0,arthur circle,george forbes house,sale,3182,vic,19260517.0,4276696,caitlin,berry,188.0,wynter place,nan,toodayy,3150,qld,19400622.0,2073490,0
nan,carullo,5.0,longman street,home vlge,mawson,4572,nsw,19260527.0,5895140,nan,farrimond,39.0,tank atreet,hilltop hostel rowethorpe,modbury,2650,qld,19061111.0,3876047,0
emiily,crossman,16.0,nan,tulloch,colac,4305,nsw,19641029.0,4013967,emiily,green,24.0,luehmanh street,tawonga rdside,rose bay,2350,wa,19190825.0,2408163,0
james,hebberman,26.0,phillis place,twenty-third avenue pharmacy (cnr mawarr,ettalong,2326,vic,19760410.0,1748689,james,bissett,115.0,ellerstonx avenue,pepin,hawthorn,3268,sa,19400613.0,5935841,0
bianca,cuming,9.0,albermarle place,harkness station,natimuk,3158,nsw,19911129.0,2315136,bianca,clarke,59.0,florencetaylor street,circlec ourt,chittaway point,2330,vic,19400401.0,6129111,0
emiily,green,31.0,julius street,appleglen,mount colah,2290,vic,19340525.0,7373124,emiily,george,17.0,bayview caravn park,ebeneze street,swan hill,3178,qld,19710827.0,7813722,0
nan,nabialek,nan,warby place,nan,margaret river,2224,sa,19191126.0,2473424,nan,swoboda,14.0,sue geh circuit,brumptonstreet,katherine,4740,nsw,19931215.0,1635174,0
nan,robson,10.0,flegg crescent,kuliup,woongarrah,3149,nsw,19880603.0,6084403,nan,white,1.0,bugden avenue,belvoir,mona fale,2282,vic,19870412.0,9595240,0
nan,staunton-smith,68.0,frome street,kookaburra village,broken hill,2870,vic,19820117.0,6922783,nan,monda,54.0,burrinjuck crescent,nan,aubrun,3345,nsw,19041125.0,9464025,0
sophie,blackwell,34.0,nott street,jorobe,lansvale,6149,nsw,19501128.0,7543684,sophie,ballantyne,32.0,solomon crescent,vill a 3,whittington,3223,nsw,19111219.0,8261379,0
connor,camp,29.0,egerton close,gwandalan,riverhills,2170,vic,19190905.0,5237893,connor,nan,nan,ballow crescent,gold rvidge,irymple,5357,vic,19311120.0,9256286,0
emiily,conaghty,43.0,o'meara place,minjarra,ashgrove,3042,wa,19140520.0,4368793,emiily,de micjle,23.0,lawrence crescent,manila,mount alford,2577,nsw,19530522.0,7400612,0
ella,perriam,17.0,chipperfield circuit,kingfisher lodge,north bondi,5022,act,19090118.0,7801650,ella,mahno,51.0,ulm tsreet,nan,northmead,2086,nsw,19330520.0,4464237,0
kyle,grbovac,51.0,alexander mackie circuit,sutton cottage,frankston,3094,vic,19821227.0,7927536,kyle,rawlings,22.0,henty street,don ray,moruya,4870,vic,19810122.0,9723395,0
nan,felmingham,49.0,gawler crescent,wingara,wynnum west,6159,nsw,19920718.0,7791969,nan,melham,21.0,kingscote crescent,kerry street,elizabeth vale,2663,wa,19911210.0,5648275,0
grace,eyles,64.0,leighton street,nan,seven hills,4109,nsw,19810722.0,5917130,grace,telleglou,12.0,bywaters place,environa,tusmore,3101,sa,19060204.0,6170642,0
benjamin,fiorenza,20.0,brisbane avenue,boronia lodge,batemans bay,2259,wa,19451117.0,4087941,benjamin,yen,43.0,kambalda crescent,elmvood,findon,3807,nsw,19850706.0,7843492,0
harrison,coulson,119.0,backler place,nan,toowoomba,4350,vic,19300517.0,5222388,harrison,leung,36.0,catchpole street,nan,mountakn creek,3057,nsw,19640118.0,2584055,0
nan,dixon,4.0,tytherleigh street,bulga wine estates,singleton heights,2097,nsw,19040831.0,8170333,nan,hyland,86.0,flanagan street,dodonae a wing,boyup brook,2032,qld,19840708.0,5354642,0
jack,lowe,12.0,lambert street,belongame,lavington,6415,vic,19091212.0,6247312,jack,morrison,10.0,leahyclose,the w illows,edensor park,3068,qld,19480822.0,1000754,0
benjamin,campbell,159.0,corrigan place,mornington ret vlg,thornbury,2300,nsw,19870227.0,4459447,benjamin,yen,43.0,kambalda crescent,elmvood,findon,3807,nsw,19850706.0,7843492,0
michael,mainsbridge,12.0,cazaly close,earl haven,colac,3199,wa,19110409.0,9927051,michael,bulmeoster,4.0,lewis luxton avenue,kiola,melton south,3101,nsw,19720805.0,7224448,0
nan,green,13.0,spowers circuit,brookfield,labrador,5063,nsw,19421213.0,8321036,nan,lodge,18.0,haynesplace,glenfin estation,flagstaff hill,6060,vic,19651012.0,1604189,0
alexandra,zolyniak,131.0,somerset street,wandana,giralang,4285,qld,19421008.0,7197883,alexandra,clarke,17.0,hancocks treet,currimundi garden,st albans,3204,sa,19311219.0,6631451,0
thomas,alderson,4.0,temperley street,camelot est,rosslea,2195,nsw,19380411.0,1125721,thomas,berrgy,71.0,plowman place,linto n vlge,daw park,5159,nsw,19010714.0,5972566,0
madison,campbell,2.0,terrigal crescent,pendleside,port macquarie,4184,vic,19480830.0,4528630,madison,blake,25.0,owen crescent,pontresina,burraneer,4701,vic,19470410.0,6459959,0
thomas,quast,6.0,fiveash street,durraween,st clair,4565,vic,19730804.0,9009452,thomas,orchard,nan,maribyrnong avenue,thebroadwlk arcade,huntfield heights,6210,vic,19841206.0,1818117,0
kirra,browne,26.0,shoalhaven avenue,loormeah park,surry hills,3042,tas,19430407.0,8370048,kirra,whige,24.0,bungoni a street,villa 3,kyabram,2036,tas,19290202.0,5171004,0
lachlan,mccarthy,9.0,william hudson crescent,sheep station,greensborough,2190,qld,19960516.0,1946829,lachlan,geduld,2.0,karrugang circuit,jacqoona station,arundel,4306,vic,19520703.0,3086091,0
nan,falting,22.0,gurrang avenue,glenapp,blair athol,2564,qld,19941202.0,2319505,nan,clarke,9.0,biddellplace,laurieton hvn ret,collie,4120,vic,19430622.0,7449892,0
nan,ryan,17.0,nelson place,toowoomba,croydon north,860,nan,19610701.0,2369541,nan,herbret,2.0,coplan d rive,boolig al,gin gin,3971,nsw,19160928.0,6069675,0
nan,white,28.0,young street,ripplevale,maydena,3102,nsw,19260930.0,2545305,nan,webb,25.0,toolambi street,villa 235 henry kendall vlge,helens hill,6166,sa,19470715.0,1945645,0
tegan,white,110.0,torrens street,promenade arcade,sunshine beach,2222,qld,19350203.0,9994674,tegan,galbraith,130.0,pinkerton circuit,nan,altona ymedaows,6020,wa,19850912.0,9290065,0
ruby,jesser,37.0,boult place,catumbel lodge,broadbeach waters,6230,nsw,19680506.0,3452449,ruby,pukrdon,356.0,downward place,st columbus retirement centre,forrestfield,2167,qld,19020131.0,8807072,0
william,millar,6.0,meredith circuit,larnach,thornbury,6014,vic,19340731.0,1314310,william,nan,32.0,doonkuna street,colomie,dululu,4560,nan,19860326.0,9704755,0
charlotte,maier,30.0,mountain creek road,frost mews,eight mile plains,4160,nan,19820325.0,2565331,charlotte,grierson,12.0,hooley place,nan,kellyville,2479,nsw,19691116.0,8381516,0
brooke,burnell,4.0,pickles street,rowethorpe,woombye,2478,qld,19300112.0,4694746,brooke,broadby,13.0,smith street,golden ponds resort,petrie,4076,qld,19101119.0,1067112,0
madison,nguyen,101.0,brisbane avenue,billsblock,richardson,3658,nsw,19450606.0,4699715,madison,cowle,14.0,port jackson circuit,marriottdowns,new mollyan,4215,sa,19280625.0,9403686,0
caleb,spurden,119.0,mcalpine place,greenslopes,boyne island,4228,sa,19580816.0,8017617,caleb,fitzpagrick,10.0,laughton stzreet,manor park,thornbury,6258,vic,19040922.0,3284048,0
james,coleman,297.0,discovery street,irrigation farm,campsie,2315,wa,19350803.0,7236834,james,webb,15.0,chapman street,fl r3,lutwyche,4032,sa,19320926.0,3970231,0
nan,lock,9.0,tauss place,argyle,woodcroft,2028,sa,19130105.0,6312603,nan,demetriou,4.0,nan,zimms corner,bayone t head,2550,qld,19100722.0,3790130,0
william,white,34.0,mortlock circuit,ponderossa,chinchilla,3156,sa,19800517.0,1549841,william,zilm,nan,nan,moonya co ttage,reynella,2165,act,19430728.0,8235647,0
adam,tiller,13.0,westfield shoppingtown (next to medicare,sec 161,page,3128,vic,19410419.0,2449378,adam,coleman,14.0,ewart sdreet,camrai village,springfield,2795,nsw,19491208.0,6543835,0
jack,voskulen,24.0,mccubbin street,inveraray,toorak,2600,nsw,19540407.0,6075780,jack,rudd,4.0,limestone avenue,orcadia park,hoppers crossing,5007,nsw,19086018.0,3984278,0
nan,colquhoun,11.0,strong place,ocean star villas,modbury,2213,qld,19621022.0,3058669,nan,alwast,6.0,nunkeri,lhotsky street,brighton,5032,nsw,nan,7148945,0
jasmine,camens,7.0,plowman place,nan,tennant creek,2088,vic,19020413.0,9907745,jasmine,mcfadden,46.0,noongalecourt,rosetta village,marshdale,4215,sa,19760927.0,6401287,0
jacob,margrie,92.0,moulder court,collaroy,clifton,3840,vic,19130517.0,4315229,jacob,webb,6.0,majura road,moline ivllage,ashfield,4352,tas,19470221.0,1586712,0
emiily,millar,3.0,river street,canberra hse,nunawading,3340,vic,19380318.0,2340041,emiily,rundyle,112.0,tarago place,fiveways,brookvale,2122,nsw,19461226.0,2412960,0
benjamin,lowe,45.0,macrossan crescent,koyo,kingston,6057,nsw,19250611.0,5513136,benjamin,constance,15.0,coventry close,omeo,wahroonga,3079,qld,19620628.0,4562356,0
tayah,de lucia,210.0,eugenia street,electorate office,rainbow beach,4567,qld,19520703.0,1220730,tayah,nobxle,10.0,city w alk,george forbes house,merino,5097,vic,19250315.0,8376614,0
flynn,fitzpatrick,19.0,burns circuit,the willows,tuggerah,3033,vic,19550713.0,1010947,flynn,mason,11.0,wellshot,namatjira drive,blackburn north,2576,wa,19110824.0,2236689,0
benjamin,blake,11.0,tantangara street,summit cottage,oaklands park,2640,wa,19270916.0,6285591,benjamin,lowe,26.0,wentcheyr place,emoh,austins ferry,7261,nsw,19385621.0,1039986,0
harrison,zanelli,62.0,britten-jones drive,weeroona,exeter,4305,nsw,19870724.0,8743573,harrison,reid,32.0,charterisville avenue,lissoy holdings,lowesdale,2282,qld,19301018.0,9267290,0
nan,czarnik,10.0,bunbury street,glenavon,ulmarra,4225,qld,19601222.0,3960160,nan,carkie,133.0,amagula avenue,fourmile,coodanup,2117,nsw,19280117.0,4243188,0
jessica,mac neill,13.0,neeld place,bessy sue,sheffield,3124,act,19160213.0,6416337,jessica,mayer,25.0,dugan street,nan,nambour,6056,sa,19340201.0,3346974,0
cameron,prideaux,50.0,oakes street,evenstar,condon,6164,nsw,19990615.0,3537256,cameron,wilkins,528.0,bruxner close,ivenutre,albury,4607,sa,19580516.0,1334190,0
flynn,banham,164.0,starke street,stonehouse,carlingford,2444,sa,19890221.0,3189743,flynn,laing,191.0,partridge street,nan,goonellabah,3021,nsw,19730524.0,8183648,0
harry,mcgregor,8.0,vanzetti crescent,mansfield park,taree,2763,nsw,19670709.0,2611052,harry,reid,15.0,kalgoorlie crescent,aldersydeestate,new town,2077,sa,19460708.0,5924879,0
caitlin,coxon,144.0,evergood close,blue gum park,smithfield,3109,act,19160701.0,4213502,caitlin,morrisln,8.0,augustus close,nan,clarkson,4170,nsw,19130704.0,9362649,0
